player_id,from_id,to_id,date
165900,12,276,2015-07-01
165900,123,12,2015-06-30
165900,12,123,2014-08-05
165900,123,12,2014-06-30
165900,12,123,2014-01-24
165900,123,12,2014-01-23
165900,12,123,2013-07-01
165900,123,12,2013-06-30
165900,12,123,2012-07-06
165900,123,12,2011-07-01
459655,416,380,2024-06-30
459655,380,416,2024-01-31
459655,800,380,2022-07-06
459655,1390,800,2022-06-30
459655,800,1390,2022-01-03
459655,276,800,2021-07-31
459655,123,276,2020-01-31
72578,415,123,2021-07-01
72578,8024,415,2015-07-14
72578,123,8024,2014-07-01
72578,12,123,2013-06-30
72578,123,12,2012-08-31
616638,800,123,2023-07-01
616638,123,800,2023-06-30
616638,800,123,2023-01-31
616638,123,800,2023-01-30
616638,800,123,2022-08-30
616638,123,800,2022-07-01
503075,276,800,2024-01-02
503075,123,276,2022-08-27
5555,1286,123,2014-07-01
5555,12,1286,2012-08-10
5555,244,12,2011-07-22
5555,418,244,2009-08-01
5555,985,418,2007-08-22
5555,583,985,2004-07-01
5555,366,583,2001-07-01
5555,336,366,1999-06-30
5555,366,336,1998-07-01
5555,1286,366,1997-07-01
5555,123,1286,1997-01-01
5876,679,123,2014-04-11
5876,123,679,2014-01-06
5876,614,123,2012-11-06
5876,123,614,2012-08-21
5876,199,123,2012-03-12
5876,12,199,2011-03-25
5876,614,12,2010-07-01
5876,46,614,2009-05-06
5876,585,46,2008-06-30
5876,46,585,2008-01-01
5876,130,46,2004-01-21
5876,46,130,2002-07-01
5876,430,46,2002-06-30
5876,46,430,2002-01-11
5876,614,46,2001-08-11
5876,123,614,2000-01-01
236940,12,123,2017-01-24
236940,123,12,2017-01-23
236940,12,123,2016-07-16
236940,4083,12,2016-06-30
236940,123,4083,2014-08-22
181767,12,583,2013-07-19
181767,199,12,2013-01-03
181767,12,199,2013-01-02
181767,199,12,2012-08-21
181767,123,199,2012-01-01
40979,416,123,2014-07-01
40979,252,416,2014-01-30
40979,123,252,2013-06-30
40979,252,123,2012-08-24
40979,12,252,2012-08-23
40979,123,12,2012-06-30
40979,12,123,2012-01-01
40979,123,12,2011-06-30
40979,12,123,2010-08-01
40979,416,12,2010-06-30
40979,12,416,2010-01-01
40979,123,12,2009-12-01
40979,12,123,2009-08-01
40979,123,12,2009-06-30
40979,12,123,2008-07-01
40979,141,12,2008-06-30
40979,12,141,2008-01-30
40979,123,12,2007-07-01
567470,123,800,2024-06-30
567470,800,123,2022-08-04
567470,123,800,2022-07-01
206386,15,123,2021-07-24
206386,167,15,2020-06-30
206386,15,167,2019-08-20
206386,12,15,2015-01-20
206386,15,12,2015-01-19
206386,12,15,2014-07-01
206386,123,12,2013-07-12
68864,252,123,2024-07-01
68864,244,252,2023-07-01
68864,252,244,2023-06-30
68864,244,252,2022-08-24
68864,1390,244,2022-06-30
68864,244,1390,2021-07-03
68864,252,244,2021-06-30
68864,244,252,2021-01-14
68864,12,244,2018-08-28
68864,383,12,2013-07-16
68864,200,383,2011-07-01
68864,468,200,2011-01-01
68864,123,468,2007-07-01
167491,123,252,2022-06-30
167491,252,123,2022-01-14
167491,749,252,2021-07-20
167491,123,749,2021-01-20
167491,12,123,2013-07-01
167491,123,12,2013-06-30
535469,800,130,2022-06-30
535469,130,800,2022-01-31
535469,123,130,2020-10-05
386914,200,123,2024-06-30
386914,123,200,2024-01-10
386914,800,123,2023-07-01
386914,749,800,2023-06-30
386914,1038,749,2023-06-29
386914,749,1038,2023-01-02
386914,800,749,2022-08-07
386914,24,800,2022-06-30
386914,800,24,2021-08-31
386914,383,800,2020-09-22
386914,306,383,2019-06-30
386914,383,306,2018-07-01
386914,123,383,2017-07-01
130369,4171,123,2023-06-30
130369,123,4171,2023-01-24
130369,1005,123,2021-07-16
130369,123,1005,2020-08-31
130369,1005,123,2019-08-27
130369,4083,1005,2019-06-30
130369,1005,4083,2019-01-28
130369,123,1005,2018-07-01
130369,12,123,2016-08-25
130369,123,12,2016-06-30
130369,12,123,2016-01-12
130369,123,12,2016-01-11
130369,12,123,2015-07-24
130369,123,12,2015-06-30
130369,12,123,2015-02-02
130369,123,12,2015-02-01
130369,12,123,2014-08-08
130369,4083,12,2014-07-01
130369,12,4083,2012-07-01
130369,4083,12,2012-06-30
130369,12,4083,2011-07-01
130369,123,12,2010-12-31
16891,2239,123,2015-08-18
16891,123,2239,2014-12-05
16891,1038,123,2014-01-22
16891,130,1038,2012-07-09
16891,1038,130,2012-06-30
16891,130,1038,2011-07-01
16891,12,130,2011-06-30
16891,130,12,2010-08-01
16891,150,130,2006-08-01
16891,416,150,2004-08-01
16891,123,416,2004-06-30
16891,416,123,2004-01-01
16891,2239,416,2000-07-01
16891,123,2239,1996-07-01
239783,601,123,2021-07-01
239783,123,601,2018-07-26
239783,12,123,2017-08-31
239783,123,12,2017-06-30
239783,12,123,2015-07-17
239783,123,12,2015-06-30
239783,12,123,2014-08-26
239783,123,12,2014-06-30
239783,12,123,2014-01-31
239783,123,12,2014-01-30
226025,2919,8970,2023-07-01
226025,8970,2919,2023-06-30
226025,2919,8970,2022-08-23
226025,6574,2919,2021-07-09
226025,123,6574,2021-06-30
226025,6574,123,2020-09-25
226025,123,6574,2020-08-31
226025,6574,123,2020-01-15
226025,252,6574,2019-06-30
226025,6574,252,2018-07-06
226025,123,6574,2016-06-30
226025,6574,123,2016-02-02
226025,12,6574,2016-02-01
226025,123,12,2016-01-31
226025,12,123,2015-07-10
226025,123,12,2015-06-30
165894,12,123,2018-07-01
165894,123,12,2018-06-30
165894,12,123,2017-07-18
165894,123,12,2017-06-30
165894,12,123,2017-01-05
165894,123,12,2017-01-04
165894,12,123,2016-07-22
165894,123,12,2016-06-30
165894,12,123,2016-01-05
165894,123,12,2016-01-04
165894,12,123,2014-08-08
165894,123,12,2014-06-30
165894,12,123,2014-01-30
165894,123,12,2014-01-24
165894,12,123,2013-07-02
165894,252,12,2013-07-01
165894,123,252,2013-06-30
165894,252,123,2013-01-22
165894,12,252,2012-07-30
165894,123,12,2012-01-01
96790,12,123,2015-07-15
96790,123,12,2015-06-30
96790,12,123,2014-07-28
96790,123,12,2014-06-30
96790,12,123,2013-07-30
96790,123,12,2013-06-30
96790,12,123,2012-07-01
96790,123,12,2012-06-30
96790,12,123,2011-08-01
96790,123,12,2011-07-01
146752,276,2919,2023-07-01
146752,2919,276,2023-06-30
146752,276,2919,2022-07-21
146752,1038,276,2022-07-01
146752,276,1038,2022-06-30
146752,1038,276,2021-08-31
146752,4171,1038,2021-06-30
146752,1038,4171,2020-09-04
146752,130,1038,2020-08-31
146752,1038,130,2020-01-31
146752,46,1038,2017-07-01
146752,123,46,2017-06-30
146752,46,123,2016-07-09
146752,123,46,2016-07-08
146752,12,123,2014-01-24
146752,123,12,2013-07-01
146752,12,123,2012-07-01
146752,123,12,2012-06-30
146752,12,123,2012-01-01
146752,123,12,2011-07-01
53288,978,123,2020-02-03
53288,679,978,2019-06-18
53288,123,679,2018-09-06
53288,2462,123,2018-02-22
53288,410,2462,2016-07-14
53288,18487,410,2016-06-30
53288,410,18487,2016-01-18
53288,12,410,2015-08-18
53288,8023,12,2015-06-30
53288,276,12,2014-07-01
53288,12,8023,2014-06-30
53288,12,276,2014-01-31
53288,2462,12,2012-07-01
53288,12,2462,2012-06-30
53288,2462,12,2012-01-31
53288,123,2462,2009-01-01
53288,537,123,2008-01-01
53288,1023,537,2007-08-01
53288,123,1023,2007-01-01
96758,2239,123,2022-07-01
96758,276,2239,2020-09-01
96758,2239,276,2020-08-31
96758,276,2239,2020-01-28
96758,123,276,2018-07-12
96758,12,123,2016-07-11
96758,123,12,2016-06-30
96758,12,123,2015-08-03
96758,123,12,2015-06-30
96758,12,123,2014-08-09
96758,123,12,2014-06-30
96758,12,123,2014-01-24
96758,1147,12,2014-01-16
96758,12,1147,2013-08-30
96758,123,12,2013-06-30
96758,12,123,2013-01-26
96758,123,12,2013-01-25
96758,12,123,2012-08-02
96758,123,12,2012-06-30
96758,12,123,2011-08-05
96758,4083,12,2011-06-30
96758,123,4083,2010-07-17
125251,1286,123,2018-12-31
125251,123,1286,2018-07-30
125251,410,123,2016-07-14
125251,123,410,2015-07-17
125251,410,123,2015-06-30
125251,123,410,2014-08-04
125251,336,123,2014-06-30
125251,123,336,2013-09-02
125251,12,123,2013-06-30
125251,123,12,2012-08-01
125251,585,123,2012-06-30
125251,123,585,2011-07-19
242359,410,800,2021-07-02
242359,1444,410,2018-07-11
242359,123,1444,2014-01-01
20741,1025,123,2012-07-01
20741,12,1025,2011-08-24
20741,416,12,2010-06-30
20741,12,416,2009-07-06
20741,123,12,2008-07-01
20741,800,123,2007-07-01
20741,1390,800,2005-07-01
20741,123,1390,2002-07-01
39831,2239,123,2019-01-18
39831,123,2239,2018-07-06
39831,276,123,2017-01-31
39831,252,276,2015-07-01
39831,276,252,2015-06-30
39831,252,276,2015-01-05
39831,123,252,2014-07-05
39831,12,123,2012-07-24
39831,123,12,2010-06-30
39831,12,123,2010-01-01
39831,123,12,2009-06-30
39831,12,123,2009-02-02
39831,276,12,2008-07-01
39831,12,276,2007-07-01
39831,276,12,2007-06-30
39831,123,276,2006-07-01
4310,12,123,2018-07-01
4310,123,12,2010-07-08
4310,12,123,2010-06-30
4310,123,12,2009-08-31
4310,430,123,2007-01-14
4310,610,430,2006-01-20
4310,123,610,2002-06-30
4310,610,123,2002-01-01
4310,123,610,2000-01-01
206844,12,123,2017-07-01
206844,123,12,2017-06-30
206844,12,123,2017-01-31
206844,123,12,2017-01-30
206844,12,123,2016-08-19
206844,123,12,2016-06-30
206844,12,123,2015-07-30
206844,123,12,2015-06-30
206844,12,123,2014-08-30
206844,123,12,2014-06-30
206844,12,123,2014-01-24
206844,123,12,2014-01-23
206844,12,123,2013-08-13
206844,123,12,2012-07-04
239570,276,123,2020-09-22
239570,123,276,2020-07-31
239570,276,123,2019-07-24
239570,123,276,2019-06-30
239570,276,123,2018-08-17
239570,1025,276,2018-07-06
239570,276,1025,2018-06-30
239570,1025,276,2018-01-19
239570,4078,1025,2018-01-16
239570,1025,4078,2017-07-20
239570,276,1025,2017-06-30
239570,1025,276,2016-08-30
239570,123,1025,2016-07-01
239570,12,123,2015-07-23
239570,123,12,2015-06-30
34239,252,123,2018-07-01
34239,4083,252,2017-06-30
34239,252,4083,2016-08-23
34239,8970,252,2016-06-30
34239,252,8970,2015-07-13
34239,430,252,2015-06-30
34239,252,430,2015-02-02
34239,130,252,2014-07-05
34239,6574,130,2014-06-30
34239,130,6574,2014-01-21
34239,12,130,2012-08-07
34239,123,12,2010-07-01
34239,12,123,2009-07-01
34239,123,12,2009-06-30
34239,12,123,2008-07-01
34239,123,12,2008-06-30
34239,12,123,2007-08-01
34239,123,12,2005-07-01
708635,123,2239,2024-06-30
146743,4171,123,2021-08-31
146743,123,4171,2021-01-27
146743,4171,123,2020-10-05
146743,6574,4171,2018-07-01
146743,4171,6574,2018-06-30
146743,6574,4171,2017-08-31
146743,12,6574,2013-07-01
146743,6574,12,2013-06-30
146743,12,6574,2013-01-31
146743,123,12,2012-06-30
616628,2919,800,2024-06-30
616628,252,2919,2024-06-29
616628,2919,252,2024-01-26
616628,800,2919,2023-07-04
616628,123,800,2023-06-30
616628,800,123,2022-07-07
616628,123,800,2022-07-01
487846,800,123,2023-08-25
487846,123,800,2023-06-30
487846,800,123,2023-01-31
487846,123,800,2023-01-30
165885,12,123,2017-07-31
165885,123,12,2017-06-30
165885,12,123,2016-07-01
165885,123,12,2016-06-30
165885,12,123,2015-07-27
165885,123,12,2015-06-30
165885,12,123,2014-07-23
165885,123,12,2014-06-30
165885,12,123,2014-01-27
165885,123,12,2014-01-24
165885,12,123,2013-07-09
165885,6574,12,2013-06-30
165885,12,6574,2012-07-01
165885,4171,12,2012-06-30
165885,123,4171,2011-07-01
198086,6574,123,2021-07-13
198086,2919,6574,2021-06-30
198086,6574,2919,2021-01-12
198086,3522,6574,2020-08-31
198086,6574,3522,2019-07-15
198086,4171,6574,2019-06-30
198086,6574,4171,2018-08-02
198086,4083,6574,2018-06-30
198086,6574,4083,2018-01-19
198086,252,6574,2018-01-18
198086,6574,252,2017-08-31
198086,12,6574,2017-07-01
198086,6574,12,2017-06-30
198086,12,6574,2016-08-31
198086,4083,12,2016-06-30
198086,12,4083,2014-07-02
198086,123,12,2013-07-01
239599,12,123,2017-07-01
239599,123,12,2017-06-30
214579,506,123,2016-07-19
214579,123,506,2016-06-30
122840,123,738,2023-07-01
122840,12,123,2013-09-09
122840,3057,12,2013-06-30
122840,12,3057,2013-01-31
122840,123,12,2012-07-01
122840,995,123,2011-07-20
122840,123,995,2009-07-01
127197,12,123,2015-07-07
127197,123,12,2014-06-30
127197,12,123,2013-09-02
104233,123,2063,2024-01-15
104233,333,123,2022-01-25
104233,123,333,2020-01-11
104233,1234,123,2019-07-17
104233,123,1234,2018-07-01
104233,189,123,2015-07-01
104233,141,189,2014-06-30
104233,189,141,2014-02-03
104233,1418,189,2012-08-09
104233,123,1418,2012-06-30
104233,1418,123,2011-07-01
104233,12,1418,2011-06-30
104233,1418,12,2010-08-01
104233,123,1418,2009-01-01
24062,12,123,2013-07-01
24062,123,12,2011-12-31
24062,12,123,2011-08-31
24062,123,12,2010-06-30
24062,12,123,2009-08-26
24062,123,12,2009-06-30
24062,12,123,2009-02-01
24062,123,12,2008-06-30
24062,12,123,2007-07-01
24062,123,12,2006-07-01
24062,12,123,2005-07-01
24062,123,12,2004-07-01
496745,800,3522,2024-06-30
496745,3522,800,2023-08-31
496745,123,3522,2022-06-30
496745,3522,123,2021-08-27
496745,123,3522,2021-08-26
24977,1025,123,2018-07-28
24977,12,1025,2016-08-31
24977,123,12,2013-01-23
663939,123,800,2024-06-30
663939,800,123,2023-07-13
663939,8970,800,2023-06-30
663939,123,8970,2022-08-11
24716,12,123,2012-07-27
24716,123,12,2010-07-01
24716,130,123,2006-07-01
24716,585,130,2004-07-01
24716,123,585,2000-01-01
546880,33,800,2024-06-30
546880,800,33,2024-02-01
546880,416,800,2024-01-31
546880,800,416,2023-08-31
546880,410,800,2022-08-19
546880,273,410,2021-08-30
546880,123,273,2020-07-01
176023,4171,123,2024-06-30
176023,123,4171,2023-08-31
176023,12,123,2015-11-17
176023,123,12,2015-06-30
176023,12,123,2015-01-30
176023,123,12,2015-01-29
176023,12,123,2014-08-14
176023,123,12,2014-06-30
145416,152,123,2022-06-30
145416,123,152,2022-01-13
145416,2420,123,2019-01-25
145416,123,2420,2017-09-12
145416,1082,123,2017-08-31
145416,123,1082,2017-06-30
145416,1082,123,2017-01-30
145416,12,1082,2015-07-15
145416,123,12,2015-06-30
145416,12,123,2014-07-01
145416,1147,12,2014-06-30
145416,12,1147,2013-08-29
145416,123,12,2013-06-30
145416,12,123,2013-01-10
145416,123,12,2012-07-01
421768,800,123,2023-07-01
421768,276,800,2023-06-30
421768,123,276,2023-06-29
421768,276,123,2023-01-14
421768,800,276,2022-07-22
421768,123,800,2022-06-30
421768,800,123,2021-08-31
162961,123,1038,2023-06-30
162961,1038,123,2023-01-27
162961,749,1038,2022-06-30
162961,1038,749,2022-01-29
162961,276,1038,2020-08-31
162961,1038,276,2019-08-10
162961,123,1038,2019-06-30
162961,1038,123,2018-08-17
162961,123,1038,2017-06-30
162961,1038,123,2017-01-31
162961,123,1038,2017-01-30
162961,410,123,2016-07-01
162961,123,410,2016-06-30
162961,410,123,2015-08-04
162961,123,410,2015-06-30
162961,410,123,2014-07-13
162961,12,410,2014-07-12
162961,410,12,2014-07-01
162961,123,410,2014-06-30
162961,410,123,2013-09-02
162961,12,410,2013-07-13
162961,252,12,2013-07-01
162961,123,252,2013-06-30
162961,252,123,2012-08-01
162961,12,252,2012-07-31
162961,123,12,2011-07-01
15952,45604,123,2017-01-01
15952,609,45604,2016-03-23
15952,123,609,2013-07-24
15952,12,123,2011-01-03
15952,418,12,2008-08-14
15952,11,418,2007-06-30
15952,418,11,2006-08-31
15952,368,418,2005-07-01
15952,585,368,2003-07-21
15952,123,585,2000-01-01
20052,12,123,2014-01-31
20052,1005,12,2012-06-30
20052,12,1005,2011-07-28
20052,10492,12,2006-07-01
20052,123,10492,2005-01-01
198084,130,123,2020-10-02
198084,123,130,2020-08-31
198084,130,123,2019-08-01
198084,123,130,2019-06-30
198084,130,123,2018-08-09
198084,12,130,2017-07-01
198084,123,12,2017-06-30
198084,12,123,2016-01-28
198084,123,12,2016-01-27
198084,12,123,2015-07-10
198084,123,12,2015-06-30
198084,12,123,2014-07-14
198084,123,12,2014-06-30
361065,15,800,2023-07-07
361065,583,15,2021-07-12
361065,123,583,2019-07-07
564305,416,800,2023-07-10
564305,123,416,2022-06-30
564305,416,123,2021-01-29
564305,123,416,2020-01-25
165893,8970,123,2015-07-01
165893,130,8970,2015-01-26
165893,8970,130,2015-01-25
165893,130,8970,2014-07-16
165893,123,130,2014-06-30
165893,130,123,2014-01-18
165893,123,130,2014-01-03
165893,130,123,2013-07-05
165893,6574,130,2013-06-30
165893,130,6574,2012-08-08
165893,123,130,2012-07-16
1599,614,123,2019-04-28
1599,6600,614,2016-01-01
1599,12,6600,2012-07-15
1599,15,12,2007-07-01
1599,614,15,2002-07-01
1599,123,614,1996-01-01
336960,130,749,2023-07-31
336960,1005,130,2023-06-30
336960,130,1005,2022-08-26
336960,800,130,2022-06-30
336960,130,800,2021-07-27
336960,410,130,2020-09-01
336960,130,410,2020-08-31
336960,410,130,2019-08-27
336960,252,410,2019-06-30
336960,410,252,2019-01-19
336960,123,410,2017-07-01
297645,6574,8970,2023-07-13
297645,749,6574,2022-06-30
297645,6574,749,2021-07-30
297645,3522,6574,2021-06-30
297645,6574,3522,2019-07-15
297645,4083,6574,2019-06-30
297645,6574,4083,2018-07-25
297645,123,6574,2018-06-30
297645,6574,123,2017-08-24
297645,12,6574,2017-07-13
256338,12,123,2016-07-01
256338,123,12,2016-06-30
340660,12,123,2018-09-13
340660,123,12,2018-06-30
340660,12,123,2017-07-17
340660,123,12,2017-06-30
340660,12,123,2017-01-09
340660,123,12,2017-01-08
502821,123,1025,2023-08-31
502821,12,123,2022-08-31
502821,252,12,2022-06-30
502821,12,252,2022-01-14
502821,123,12,2020-09-01
51186,4083,123,2020-10-05
51186,252,4083,2019-07-01
51186,4083,252,2019-06-30
51186,252,4083,2019-01-17
51186,123,252,2017-07-09
51186,12,123,2015-06-30
51186,123,12,2015-02-02
51186,1286,123,2009-07-01
51186,123,1286,2005-01-01
148751,679,123,2024-01-01
148751,123,679,2023-08-25
148751,449,123,2023-04-27
148751,12,449,2021-07-01
148751,585,12,2020-01-09
148751,123,585,2019-12-30
148751,585,123,2019-10-02
148751,12,585,2018-07-16
148751,416,12,2017-07-01
148751,12,416,2017-06-30
148751,416,12,2016-08-16
148751,123,416,2014-09-01
148751,8793,123,2010-08-31
148751,123,8793,2010-05-01
340437,12,123,2019-07-01
340437,123,12,2019-06-30
163222,12,6574,2020-09-01
163222,6574,12,2020-08-31
163222,12,6574,2019-08-30
163222,1038,12,2019-06-30
163222,12,1038,2018-07-27
163222,6574,12,2018-07-01
163222,12,6574,2018-06-30
163222,6574,12,2017-07-20
163222,123,6574,2015-08-05
163222,130,123,2012-07-01
163222,123,130,2012-06-30
238947,1390,123,2024-02-01
238947,3522,1390,2022-09-01
238947,123,3522,2022-06-30
238947,3522,123,2021-08-20
238947,12,3522,2019-08-01
238947,3522,12,2019-06-30
238947,12,3522,2018-07-19
238947,123,12,2018-01-31
238947,12,123,2017-07-11
238947,123,12,2017-06-30
238947,12,123,2016-08-31
238947,123,12,2015-07-01
562049,123,12,2021-07-01
538569,123,2239,2024-06-30
538569,2239,123,2023-09-01
538569,607,2239,2023-06-30
538569,2239,607,2023-01-31
538569,12,2239,2022-07-02
538569,123,12,2022-06-30
550108,123,12,2021-07-01
486597,7097,123,2021-08-02
486597,123,7097,2020-10-05
486597,12,123,2020-07-01
486597,31284,12,2020-06-30
486597,12,31284,2019-07-13
486597,2417,12,2019-06-30
486597,12,2417,2018-07-01
340435,2919,123,2019-06-30
340435,123,2919,2019-01-31
340435,12,123,2018-08-22
340435,123,12,2018-06-30
21517,12,123,2017-07-07
21517,123,12,2017-06-30
286297,6574,12,2017-07-01
286297,123,6574,2015-07-01
319177,12,123,2022-07-01
319177,123,12,2022-06-30
319177,12,123,2021-08-18
319177,123,12,2021-06-30
319177,12,123,2020-08-12
319177,123,12,2020-06-30
647534,499,1005,2024-06-30
647534,1005,499,2023-08-29
647534,123,1005,2022-07-13
391498,868,276,2024-06-30
391498,276,868,2023-07-10
391498,3840,276,2023-06-30
391498,276,3840,2023-01-19
391498,1005,276,2023-01-17
391498,276,1005,2022-08-06
391498,3205,276,2022-06-30
391498,276,3205,2022-01-14
391498,12,276,2021-07-01
391498,276,12,2021-06-30
391498,12,276,2020-09-01
391498,123,12,2019-08-16
12142,1023,123,2019-01-01
12142,123,1023,2018-12-31
12142,1023,123,2018-04-28
12142,585,1023,2017-01-01
12142,123,585,2014-08-13
12142,12,123,2014-06-30
12142,123,12,2014-01-20
12142,1041,123,2013-08-01
12142,33,1041,2013-07-31
12142,1041,33,2013-01-29
12142,1082,1041,2009-07-13
12142,679,1082,2006-07-01
12142,123,679,2005-12-31
12142,679,123,2005-01-01
12142,210,679,2004-12-31
12142,679,210,2004-01-01
12142,234,679,2003-07-01
12142,798,234,2003-06-30
12142,234,798,2002-07-01
12142,123,234,2001-07-01
47893,589,123,2020-08-04
47893,415,589,2020-06-30
47893,589,415,2019-07-01
47893,162,589,2019-06-30
47893,589,162,2019-01-12
47893,12,589,2017-09-04
47893,244,12,2017-06-30
47893,12,244,2016-08-31
47893,123,12,2015-08-31
47893,3057,123,2014-07-01
47893,995,3057,2011-08-01
47893,123,995,2006-07-01
627439,3840,123,2023-10-16
627439,2431,3840,2023-08-04
627439,123,2431,2023-06-30
627439,2431,123,2023-01-31
627439,123,2431,2022-07-20
205054,123,380,2020-09-12
205054,12,123,2018-08-14
205054,123,12,2018-06-30
205054,12,123,2017-08-31
205054,123,12,2017-06-30
205054,12,123,2017-02-16
205054,123,12,2017-02-15
205054,12,123,2016-08-13
205054,123,12,2016-07-01
205054,12,123,2016-06-30
205054,123,12,2015-08-20
581604,123,12,2021-07-01
648638,252,123,2022-07-01
648638,123,252,2022-04-09
746891,12,6574,2023-07-01
746891,123,12,2022-10-01
340430,12,123,2019-08-14
340430,123,12,2019-06-30
340430,12,123,2019-01-17
340430,123,12,2019-01-16
457235,12,123,2022-09-01
457235,123,12,2022-06-30
457235,12,123,2021-08-31
457235,123,12,2021-06-30
170838,6890,114,2022-06-30
170838,114,6890,2022-01-28
170838,11282,114,2021-07-04
170838,749,11282,2019-07-11
170838,36,749,2019-01-31
170838,749,36,2019-01-30
170838,36,749,2018-08-17
170838,123,36,2018-06-30
170838,36,123,2017-08-31
170838,12,36,2016-06-30
170838,36,12,2014-07-18
170838,123,36,2012-07-01
475208,12,968,2023-07-30
475208,968,12,2023-06-30
475208,12,968,2022-07-01
475208,601,12,2022-06-30
475208,12,601,2022-01-23
475208,8816,12,2021-07-01
475208,12,8816,2021-06-30
475208,8816,12,2021-02-01
475208,123,8816,2019-11-30
475208,8816,123,2019-03-29
475208,123,8816,2016-11-22
338670,294,12,2022-07-01
338670,58,294,2017-08-28
338670,123,58,2016-07-01
315844,3522,123,2021-08-30
315844,123,3522,2021-06-30
315844,3522,123,2020-09-23
315844,123,3522,2020-06-30
315844,3522,123,2019-08-01
315844,12,3522,2019-07-31
315844,123,12,2019-06-30
315844,12,123,2018-08-17
315844,123,12,2018-06-30
703227,123,12,2024-06-30
703227,12,123,2024-01-26
703227,123,12,2024-01-25
703227,12,123,2023-07-26
872380,12,2239,2022-08-29
872380,123,12,2021-10-23
355104,123,2919,2021-06-30
355104,2919,123,2021-01-15
355104,130,2919,2020-07-01
355104,2919,130,2020-06-30
355104,130,2919,2020-01-31
355104,123,130,2020-01-30
355104,130,123,2019-08-31
355104,123,130,2019-07-01
355104,130,123,2019-06-30
355104,123,130,2019-01-31
355104,12,123,2018-07-01
355104,123,12,2018-06-30
355104,12,123,2018-01-31
355104,123,12,2018-01-30
355104,12,123,2017-07-08
355104,123,12,2017-06-30
355104,12,123,2017-01-11
355104,123,12,2017-01-09
421871,12,123,2022-07-19
421871,123,12,2022-06-30
421871,12,123,2021-08-28
421871,123,12,2021-06-30
421871,12,123,2020-09-01
421871,123,12,2020-06-30
716411,123,2239,2024-06-30
716411,2239,123,2023-09-06
716411,123,2239,2023-06-30
716411,2239,123,2023-01-15
716411,123,2239,2022-07-04
340444,12,123,2019-08-07
340444,123,12,2019-06-30
340444,12,123,2018-08-30
340444,123,12,2018-06-30
340444,12,123,2017-07-03
340444,123,12,2017-06-30
340444,12,123,2017-01-31
268179,123,7378,2022-07-01
268179,12,123,2020-10-06
268179,123,12,2020-08-31
268179,12,123,2020-01-31
268179,723,12,2019-06-30
268179,12,723,2018-07-20
268179,123,12,2018-06-30
268179,12,123,2018-01-26
268179,749,12,2018-01-25
268179,12,749,2017-07-27
268179,123,12,2017-06-30
268179,12,123,2017-01-31
268179,398,12,2016-07-01
268179,123,398,2015-07-01
238950,1005,123,2022-08-16
238950,607,1005,2021-08-27
238950,123,607,2020-08-31
238950,607,123,2020-01-29
238950,123,607,2018-07-11
238950,12,123,2016-07-20
238950,123,12,2016-06-30
238950,12,123,2016-01-21
238950,123,12,2016-01-20
238950,1005,123,2013-07-16
238950,123,1005,2012-09-01
371371,6574,12,2024-06-30
371371,12,6574,2024-02-01
371371,276,12,2021-07-01
371371,12,276,2021-06-30
371371,276,12,2020-09-17
371371,123,276,2018-07-01
87210,430,123,2018-03-04
87210,1390,430,2016-07-01
87210,430,1390,2016-06-30
87210,1390,430,2015-08-04
87210,12,1390,2015-06-30
87210,1390,12,2014-07-24
87210,5,1390,2008-07-01
87210,2239,5,2008-06-30
87210,5,2239,2007-07-01
87210,123,5,2007-06-30
87210,5,123,2006-08-27
87210,123,5,2005-07-01
337705,12,123,2019-04-30
337705,123,12,2018-07-09
337705,12,123,2018-01-31
337705,123,12,2016-07-01
340427,12,123,2021-08-27
340427,2239,12,2021-06-30
340427,12,2239,2020-01-30
340427,123,12,2020-01-29
628645,12,123,2023-01-02
628645,123,12,2021-10-01
628558,123,6574,2024-06-30
628558,6574,123,2023-07-14
628558,607,6574,2023-06-30
628558,6574,607,2023-01-27
628558,8970,6574,2023-01-26
628558,6574,8970,2022-07-04
628558,12,6574,2022-07-01
628558,6574,12,2022-06-30
628558,12,6574,2022-01-28
628558,1038,12,2022-01-27
628558,12,1038,2021-08-31
628558,123,12,2021-07-01
333227,12,123,2020-08-03
333227,123,12,2020-06-30
333227,12,123,2019-08-30
333227,123,12,2017-07-01
415454,12,123,2020-10-02
415454,123,12,2020-07-01
415454,12,123,2019-08-31
415454,123,12,2019-06-30
391406,12,123,2019-07-01
391406,123,12,2019-06-30
391406,12,123,2019-01-23
391406,123,12,2019-01-22
240365,12,123,2016-02-01
240365,123,12,2016-01-31
240365,12,123,2015-07-10
240365,749,12,2015-06-30
240365,12,749,2015-02-02
240365,123,12,2014-07-01
240897,1005,123,2022-08-09
240897,1025,1005,2021-07-29
240897,1390,1025,2021-06-30
240897,1025,1390,2021-01-22
240897,123,1025,2020-06-30
240897,1025,123,2019-08-26
240897,12,1025,2018-07-01
240897,123,12,2018-06-30
240897,12,123,2018-01-23
240897,3522,12,2018-01-22
240897,12,3522,2017-07-07
240897,123,12,2017-06-30
240897,12,123,2016-01-15
240897,123,12,2016-01-05
205006,234,12,2020-06-30
205006,12,234,2019-08-07
205006,234,12,2017-07-01
205006,123,234,2014-07-01
340447,12,123,2019-08-21
340447,123,12,2019-06-30
340447,12,123,2019-01-30
